Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Turnos com capacidade superior à capacidade das características das salas;Turno com inscrições superiores à capacidade das salas;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;FALSE;FALSE;Sex;14:30:00;16:00:00;28/10/2022;Sala de Aulas normal;C6.10;80;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;FALSE;FALSE;Sex;14:30:00;16:00:00;21/10/2022;Sala de Aulas normal;C6.10;80;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;FALSE;FALSE;Sex;14:30:00;16:00:00;14/10/2022;Sala de Aulas normal;C6.10;80;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;FALSE;FALSE;Sex;14:30:00;16:00:00;07/10/2022;Sala de Aulas normal;C6.10;80;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;FALSE;FALSE;Sex;14:30:00;16:00:00;30/09/2022;Sala de Aulas normal;C6.10;80;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;FALSE;FALSE;Sex;14:30:00;16:00:00;23/09/2022;Sala de Aulas normal;C6.10;80;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;FALSE;FALSE;Sex;14:30:00;16:00:00;16/09/2022;Sala/anfiteatro aulas;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;TRUE;FALSE;Seg;14:30:00;16:00:00;28/11/2022;Anfiteatro aulas;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;TRUE;FALSE;Seg;14:30:00;16:00:00;21/11/2022;Anfiteatro aulas;Auditório B1.03;204;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;TRUE;FALSE;Seg;14:30:00;16:00:00;14/11/2022;Anfiteatro aulas;Auditório B1.03;204;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;TRUE;FALSE;Seg;14:30:00;16:00:00;07/11/2022;Anfiteatro aulas;Auditório B1.03;204;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;TRUE;FALSE;Seg;14:30:00;16:00:00;31/10/2022;Anfiteatro aulas;Auditório B1.03;204;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;TRUE;FALSE;Seg;14:30:00;16:00:00;24/10/2022;Anfiteatro aulas;Auditório B1.03;204;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;TRUE;FALSE;Seg;14:30:00;16:00:00;17/10/2022;Anfiteatro aulas;Auditório B1.03;204;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;TRUE;FALSE;Seg;14:30:00;16:00:00;10/10/2022;Anfiteatro aulas;Auditório B1.03;204;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;TRUE;FALSE;Seg;14:30:00;16:00:00;03/10/2022;Anfiteatro aulas;Auditório B1.03;204;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;TRUE;FALSE;Seg;14:30:00;16:00:00;26/09/2022;Anfiteatro aulas;Auditório B1.03;204;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;TRUE;FALSE;Seg;14:30:00;16:00:00;19/09/2022;Anfiteatro aulas;Auditório B1.03;204;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;TRUE;FALSE;Seg;14:30:00;16:00:00;12/09/2022;Anfiteatro aulas;Auditório B1.03;204;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;11:00:00;12:30:00;07/12/2022;Sala de Aulas normal;;;
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;11:00:00;12:30:00;30/11/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;11:00:00;12:30:00;23/11/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;11:00:00;12:30:00;16/11/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;11:00:00;12:30:00;09/11/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;11:00:00;12:30:00;02/11/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;11:00:00;12:30:00;26/10/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;11:00:00;12:30:00;19/10/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;11:00:00;12:30:00;12/10/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;11:00:00;12:30:00;28/09/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;11:00:00;12:30:00;21/09/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;11:00:00;12:30:00;14/09/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;09:30:00;11:00:00;07/12/2022;Sala de Aulas normal;;;
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;09:30:00;11:00:00;30/11/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;09:30:00;11:00:00;23/11/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;09:30:00;11:00:00;16/11/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;09:30:00;11:00:00;09/11/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;09:30:00;11:00:00;02/11/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;09:30:00;11:00:00;26/10/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;09:30:00;11:00:00;19/10/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;09:30:00;11:00:00;12/10/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;09:30:00;11:00:00;28/09/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;09:30:00;11:00:00;21/09/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;TRUE;FALSE;Qua;09:30:00;11:00:00;14/09/2022;Sala de Aulas normal;C4.06;68;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;TRUE;FALSE;Sex;18:00:00;20:00:00;25/11/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;TRUE;FALSE;Sex;18:00:00;20:00:00;18/11/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;TRUE;FALSE;Sex;18:00:00;20:00:00;11/11/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;TRUE;FALSE;Sex;18:00:00;20:00:00;04/11/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;TRUE;FALSE;Sex;18:00:00;20:00:00;28/10/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;TRUE;FALSE;Sex;18:00:00;20:00:00;21/10/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;TRUE;FALSE;Sex;18:00:00;20:00:00;14/10/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;TRUE;FALSE;Sex;18:00:00;20:00:00;07/10/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;TRUE;FALSE;Sex;18:00:00;20:00:00;30/09/2022;Não necessita de sala;;;
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;TRUE;FALSE;Sex;18:00:00;20:00:00;23/09/2022;Não necessita de sala;;;
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Ter;14:30:00;16:00:00;06/12/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Ter;14:30:00;16:00:00;29/11/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Ter;14:30:00;16:00:00;22/11/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Ter;14:30:00;16:00:00;15/11/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Ter;14:30:00;16:00:00;08/11/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Ter;14:30:00;16:00:00;25/10/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Ter;14:30:00;16:00:00;18/10/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Ter;14:30:00;16:00:00;11/10/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Ter;14:30:00;16:00:00;04/10/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Ter;14:30:00;16:00:00;27/09/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Ter;14:30:00;16:00:00;20/09/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Ter;14:30:00;16:00:00;13/09/2022;Não necessita de sala;;;
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Qua;16:00:00;17:30:00;14/12/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Qua;16:00:00;17:30:00;07/12/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Qua;16:00:00;17:30:00;30/11/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Qua;16:00:00;17:30:00;23/11/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Qua;16:00:00;17:30:00;16/11/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Qua;16:00:00;17:30:00;09/11/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Qua;16:00:00;17:30:00;26/10/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Qua;16:00:00;17:30:00;19/10/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Qua;16:00:00;17:30:00;12/10/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Qua;16:00:00;17:30:00;28/09/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Qua;16:00:00;17:30:00;21/09/2022;Sala/anfiteatro aulas;Auditório 2;122;Sala/anfiteatro aulas, Horário sala visível portal público
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;FALSE;FALSE;Qua;16:00:00;17:30:00;14/09/2022;Não necessita de sala;;;
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;TRUE;FALSE;Seg;18:00:00;19:30:00;14/11/2022;Sala Aulas Mestrado;C5.09;56;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;TRUE;FALSE;Seg;18:00:00;19:30:00;07/11/2022;Sala Aulas Mestrado;C5.09;56;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;TRUE;FALSE;Seg;18:00:00;19:30:00;31/10/2022;Sala Aulas Mestrado;C5.09;56;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;TRUE;FALSE;Seg;18:00:00;19:30:00;24/10/2022;Sala Aulas Mestrado;C5.09;56;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;TRUE;FALSE;Seg;18:00:00;19:30:00;17/10/2022;Sala Aulas Mestrado;C5.09;56;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;TRUE;FALSE;Seg;18:00:00;19:30:00;10/10/2022;Sala Aulas Mestrado;C5.09;56;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;TRUE;FALSE;Seg;19:30:00;21:00:00;14/11/2022;Sala Aulas Mestrado;C5.09;56;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;TRUE;FALSE;Seg;19:30:00;21:00:00;07/11/2022;Sala Aulas Mestrado;C5.09;56;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;TRUE;FALSE;Seg;19:30:00;21:00:00;31/10/2022;Sala Aulas Mestrado;C5.09;56;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;TRUE;FALSE;Seg;19:30:00;21:00:00;24/10/2022;Sala Aulas Mestrado;C5.09;56;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;TRUE;FALSE;Seg;19:30:00;21:00:00;17/10/2022;Sala Aulas Mestrado;C5.09;56;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;TRUE;FALSE;Seg;19:30:00;21:00:00;10/10/2022;Sala Aulas Mestrado;C5.09;56;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;FALSE;FALSE;Seg;18:00:00;19:30:00;21/11/2022;BYOD (Bring Your Own Device);D1.09;50;Horário sala visível portal público, Laboratório de Informática
MSIAD;Análise de Dados para Business Intelligence;01113T01;MSIAD-A1;38;FALSE;FALSE;Seg;18:00:00;19:30:00;14/11/2022;BYOD (Bring Your Own Device);D1.09;50;Horário sala visível portal público, Laboratório de Informática
